ItemName,Brand,BrandHash,ProductName,CompanyURL,ItemHash,MPN,UPC,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,Cat_0,Cat_1,Cat_2,ProductHash,Price,Cost,ListPrice,dt,ImageURL,Availability,OnSale,Inventory,Conversion_PCT,UnitsSold,Revenue,feature_6,feature_7,feature_8
Realme C2 (Diamond Black  32 GB),Realme,-606072778,Realme C2 ,https://www.flipkart.com,1961771206,1961771206,1961771206,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4000 mAh Battery,MediaTek P22 Octa Core 2.0 GHz Processor,Dual Nano SIM slots and Memory Card Slot,Home,Mobiles & Accessories,Mobiles,633540476,6999,5669,7999,17082020,https://www.flipkart.com\/realme-c2-diamond-black-32-gb/p/itmfgwba8kmejqpe?pid=MOBFHBZ4MDMCNHNK&lid=LSTMOBFHBZ4MDMCNHNKOFORJ3&marketplace=FLIPKART&srno=b_1_11&otracker=nmenu_sub_Electronics_0_Realme&fm=organic&iid=5c52c357-d073-4db8-9c6e-3e4f94b18fe2.MOBFHBZ4MDMCNHNK.SEARCH&ssid=rg919xim000000001597649593578,1,1,32,0.8166418439083213,15,809756,Face Unlock,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,
Realme C2 (Diamond Black  32 GB),Realme,-606072778,Realme C2 ,https://www.flipkart.com,1961771206,1961771206,1961771206,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4000 mAh Battery,MediaTek P22 Octa Core 2.0 GHz Processor,Dual Nano SIM slots and Memory Card Slot,Home,Mobiles & Accessories,Mobiles,633540476,7499,6449,8999,17082020,https://www.flipkart.com\/realme-c2-diamond-black-32-gb/p/itmfgwba8kmejqpe?pid=MOBFFMG35CZCFEFF&lid=LSTMOBFFMG35CZCFEFFSB3UZP&marketplace=FLIPKART&srno=b_1_12&otracker=nmenu_sub_Electronics_0_Realme&fm=organic&iid=5c52c357-d073-4db8-9c6e-3e4f94b18fe2.MOBFFMG35CZCFEFF.SEARCH&ssid=rg919xim000000001597649593578,1,1,26,0.16019980553389757,24,838182,Face Unlock,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,
Realme C2 (Diamond Blue  32 GB),Realme,-606072778,Realme C2 ,https://www.flipkart.com,-1978837277,-1978837277,-1978837277,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4000 mAh Battery,MediaTek P22 Octa Core 2.0 GHz Processor,Dual Nano SIM slots and Memory Card Slot,Home,Mobiles & Accessories,Mobiles,633540476,7499,6224,8999,17082020,https://www.flipkart.com\/realme-c2-diamond-blue-32-gb/p/itmfgwba8kmejqpe?pid=MOBFFMG3NH25KFVW&lid=LSTMOBFFMG3NH25KFVW6RN430&marketplace=FLIPKART&srno=b_1_13&otracker=nmenu_sub_Electronics_0_Realme&fm=organic&iid=5c52c357-d073-4db8-9c6e-3e4f94b18fe2.MOBFFMG3NH25KFVW.SEARCH&ssid=rg919xim000000001597649593578,1,1,49,0.9622158389556568,20,599810,Face Unlock,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,
Realme C2 (Diamond Sapphire  32 GB),Realme,-606072778,Realme C2 ,https://www.flipkart.com,798505075,798505075,798505075,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4000 mAh Battery,MediaTek P22 Octa Core 2.0 GHz Processor,Dual Nano SIM slots and Memory Card Slot,Home,Mobiles & Accessories,Mobiles,633540476,7499,6224,8999,17082020,https://www.flipkart.com\/realme-c2-diamond-sapphire-32-gb/p/itmfgwba8kmejqpe?pid=MOBFKK9JA6YSQPPS&lid=LSTMOBFKK9JA6YSQPPSOVZXEQ&marketplace=FLIPKART&srno=b_1_14&otracker=nmenu_sub_Electronics_0_Realme&fm=organic&iid=5c52c357-d073-4db8-9c6e-3e4f94b18fe2.MOBFKK9JA6YSQPPS.SEARCH&ssid=rg919xim000000001597649593578,1,1,31,0.9653955894975393,36,391451,Face Unlock,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,
Realme C2 (Diamond Blue  32 GB),Realme,-606072778,Realme C2 ,https://www.flipkart.com,-1978837277,-1978837277,-1978837277,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4000 mAh Battery,MediaTek P22 Octa Core 2.0 GHz Processor,Dual Nano SIM slots and Memory Card Slot,Home,Mobiles & Accessories,Mobiles,633540476,6999,5809,7999,17082020,https://www.flipkart.com\/realme-c2-diamond-blue-32-gb/p/itmfgwba8kmejqpe?pid=MOBFHBZ4ZQB3CTZW&lid=LSTMOBFHBZ4ZQB3CTZWY5COWP&marketplace=FLIPKART&srno=b_1_15&otracker=nmenu_sub_Electronics_0_Realme&fm=organic&iid=5c52c357-d073-4db8-9c6e-3e4f94b18fe2.MOBFHBZ4ZQB3CTZW.SEARCH&ssid=rg919xim000000001597649593578,1,1,32,0.11167854593269888,16,158498,Face Unlock,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,
Realme 6 (Comet Blue  64 GB),Realme,-606072778,Realme 6 ,https://www.flipkart.com,-1644787643,-1644787643,-1644787643,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,4300 mAh Battery,MediaTek Helio G90T Processor,90 Hz Ultra Smooth Display,Home,Mobiles & Accessories,Mobiles,-272513078,15999,12959,17999,17082020,https://www.flipkart.com\/realme-6-comet-blue-64-gb/p/itma64226eb3e2d2?pid=MOBFTAZ5CXWPRYKW&lid=LSTMOBFTAZ5CXWPRYKWM7V5HX&marketplace=FLIPKART&srno=b_1_16&otracker=nmenu_sub_Electronics_0_Realme&fm=organic&iid=5c52c357-d073-4db8-9c6e-3e4f94b18fe2.MOBFTAZ5CXWPRYKW.SEARCH&ssid=rg919xim000000001597649593578,1,1,45,0.982925705188604,35,293626,30 W Flash Charge,Side Fingerprint Sensor,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
Realme C2 (Diamond Ruby  32 GB),Realme,-606072778,Realme C2 ,https://www.flipkart.com,-374225426,-374225426,-374225426,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4000 mAh Battery,MediaTek P22 Octa Core 2.0 GHz Processor,Dual Nano SIM slots and Memory Card Slot,Home,Mobiles & Accessories,Mobiles,633540476,7499,6299,8999,17082020,https://www.flipkart.com\/realme-c2-diamond-ruby-32-gb/p/itmfgwba8kmejqpe?pid=MOBFKK9JCA4W3E9S&lid=LSTMOBFKK9JCA4W3E9SMT95W2&marketplace=FLIPKART&srno=b_1_17&otracker=nmenu_sub_Electronics_0_Realme&fm=organic&iid=5c52c357-d073-4db8-9c6e-3e4f94b18fe2.MOBFKK9JCA4W3E9S.SEARCH&ssid=rg919xim000000001597649593578,1,1,35,0.27968974105426136,15,356473,Face Unlock,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,
Realme C3 (Volcano Grey  64 GB),Realme,-606072778,Realme C3 ,https://www.flipkart.com,1654498961,1654498961,1654498961,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.56 cm (6.52 inch) HD+ Display,12MP + 2MP | 5MP Front Camera,5000 mAh Battery,Helio G70 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-7930865,9999,8299,0,17082020,https://www.flipkart.com\/realme-c3-volcano-grey-64-gb/p/itm58bf81a807d66?pid=MOBFTPFF94QEFUGZ&lid=LSTMOBFTPFF94QEFUGZ0ZT6H5&marketplace=FLIPKART&srno=b_1_18&otracker=nmenu_sub_Electronics_0_Realme&fm=organic&iid=5c52c357-d073-4db8-9c6e-3e4f94b18fe2.MOBFTPFF94QEFUGZ.SEARCH&ssid=rg919xim000000001597649593578,1,1,12,0.6267290348806216,19,166049,,,
Realme 6 (Comet White  64 GB),Realme,-606072778,Realme 6 ,https://www.flipkart.com,-35981687,-35981687,-35981687,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,4300 mAh Battery,MediaTek Helio G90T Processor,90 Hz Ultra Smooth Display,Home,Mobiles & Accessories,Mobiles,-272513078,15999,13759,17999,17082020,https://www.flipkart.com\/realme-6-comet-white-64-gb/p/itma64226eb3e2d2?pid=MOBFTAZ5DSJYBFWU&lid=LSTMOBFTAZ5DSJYBFWU6DFPDA&marketplace=FLIPKART&srno=b_1_19&otracker=nmenu_sub_Electronics_0_Realme&fm=organic&iid=5c52c357-d073-4db8-9c6e-3e4f94b18fe2.MOBFTAZ5DSJYBFWU.SEARCH&ssid=rg919xim000000001597649593578,1,1,32,0.8289698055364012,46,403267,30 W Flash Charge,Side Fingerprint Sensor,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
Realme 6 Pro (Lightning Blue  128 GB),Realme,-606072778,Realme 6 Pro ,https://www.flipkart.com,33090271,33090271,33090271,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,64MP + 12MP + 8MP + 2MP | 16MP + 8MP Dual Front Camera,4300 mAh Battery,Snapdragon 720G Processor,90 Hz Ultra Smooth Display,Home,Mobiles & Accessories,Mobiles,660841201,19999,17799,13450,17082020,https://www.flipkart.com\/realme-6-pro-lightning-blue-128-gb/p/itmeab248911af26?pid=MOBFPCX7M72AW7HA&lid=LSTMOBFPCX7M72AW7HADH0Q88&marketplace=FLIPKART&srno=b_1_20&otracker=nmenu_sub_Electronics_0_Realme&fm=organic&iid=5c52c357-d073-4db8-9c6e-3e4f94b18fe2.MOBFPCX7M72AW7HA.SEARCH&ssid=rg919xim000000001597649593578,1,1,35,0.2766162941489123,48,365940,30 W Flash Charge,Side Fingerprint Sensor | Dual In Display Selfie,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
Realme 6 (Comet Blue  128 GB),Realme,-606072778,Realme 6 ,https://www.flipkart.com,-785370520,-785370520,-785370520,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,4300 mAh Battery,MediaTek Helio G90T Processor,90 Hz Ultra Smooth Display,Home,Mobiles & Accessories,Mobiles,-272513078,17999,14759,13450,17082020,https://www.flipkart.com\/realme-6-comet-blue-128-gb/p/itm50e6d62dcf5ee?pid=MOBFPCX72FYWY7NF&lid=LSTMOBFPCX72FYWY7NFMSGQ1L&marketplace=FLIPKART&srno=b_1_21&otracker=nmenu_sub_Electronics_0_Realme&fm=organic&iid=5c52c357-d073-4db8-9c6e-3e4f94b18fe2.MOBFPCX72FYWY7NF.SEARCH&ssid=rg919xim000000001597649593578,1,1,43,0.6871876814121607,24,195332,30 W Flash Charge,Side Fingerprint Sensor,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
Realme 6 (Comet Blue  64 GB),Realme,-606072778,Realme 6 ,https://www.flipkart.com,-1644787643,-1644787643,-1644787643,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,4300 mAh Battery,MediaTek Helio G90T Processor,90 Hz Ultra Smooth Display,Home,Mobiles & Accessories,Mobiles,-272513078,14999,13649,13450,17082020,https://www.flipkart.com\/realme-6-comet-blue-64-gb/p/itm212944b2e7fb0?pid=MOBFPCX7F9NBPRRT&lid=LSTMOBFPCX7F9NBPRRTSHD9FQ&marketplace=FLIPKART&srno=b_1_22&otracker=nmenu_sub_Electronics_0_Realme&fm=organic&iid=5c52c357-d073-4db8-9c6e-3e4f94b18fe2.MOBFPCX7F9NBPRRT.SEARCH&ssid=rg919xim000000001597649593578,1,1,35,0.8176612532499706,22,143584,30 W Flash Charge,Side Fingerprint Sensor,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
Realme Narzo 10 (That Green  128 GB),Realme,-606072778,Realme Narzo 10 ,https://www.flipkart.com,-2008543011,-2008543011,-2008543011,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Battery,MediaTek Helio G80 (12 nm) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,896227819,11999,11279,12999,17082020,https://www.flipkart.com\/realme-narzo-10-that-green-128-gb/p/itmfaa990ac54b7a?pid=MOBFQ36AGTW8HNMW&lid=LSTMOBFQ36AGTW8HNMWFLXHAY&marketplace=FLIPKART&srno=b_1_23&otracker=nmenu_sub_Electronics_0_Realme&fm=organic&iid=5c52c357-d073-4db8-9c6e-3e4f94b18fe2.MOBFQ36AGTW8HNMW.SEARCH&ssid=rg919xim000000001597649593578,1,1,20,0.5767142793304485,28,188168,,,
Realme Narzo 10 (That White  128 GB),Realme,-606072778,Realme Narzo 10 ,https://www.flipkart.com,-1424359360,-1424359360,-1424359360,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Battery,MediaTek Helio G80 (12 nm) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,896227819,11999,9839,12999,17082020,https://www.flipkart.com\/realme-narzo-10-that-white-128-gb/p/itmfaa990ac54b7a?pid=MOBFQ36APESHAPGA&lid=LSTMOBFQ36APESHAPGAHAKOMN&marketplace=FLIPKART&srno=b_1_24&otracker=nmenu_sub_Electronics_0_Realme&fm=organic&iid=5c52c357-d073-4db8-9c6e-3e4f94b18fe2.MOBFQ36APESHAPGA.SEARCH&ssid=rg919xim000000001597649593578,1,1,12,0.37574947034787654,43,282114,,,
Redmi 8 (Sapphire Blue  64 GB),Redmi,1927739720,Redmi 8 ,https://www.flipkart.com,-1334452689,-1334452689,-1334452689,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP + 2MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,190482663,9999,8299,10999,17082020,https://www.flipkart.com\/redmi-8-sapphire-blue-64-gb/p/itmd1c68a1a86f5e?pid=MOBFKPYDENDXZZ7U&lid=LSTMOBFKPYDENDXZZ7U9TT5NP&marketplace=FLIPKART&srno=b_1_1&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=e1d5deb0-799f-45ac-8f47-ac84b288a5e9.MOBFKPYDENDXZZ7U.SEARCH&ssid=u756g9hc740000001597649594420,1,1,23,0.1090801256273487,12,275868,,,
Redmi 8A Dual (Sea Blue  64 GB),Redmi,1927739720,Redmi 8A Dual ,https://www.flipkart.com,710792291,710792291,710792291,3 GB RAM | 64 GB ROM,15.8 cm (6.22 inch) Full HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 439  Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,-267340346,9597,9021,9899,17082020,https://www.flipkart.com\/redmi-8a-dual-sea-blue-64-gb/p/itmf5568beb3c3a5?pid=MOBFSWAEMHSGYYZC&lid=LSTMOBFSWAEMHSGYYZCOFFIT2&marketplace=FLIPKART&srno=b_1_2&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=e1d5deb0-799f-45ac-8f47-ac84b288a5e9.MOBFSWAEMHSGYYZC.SEARCH&ssid=u756g9hc740000001597649594420,1,1,46,0.06374326700476562,28,848677,,,
Redmi Note 9 (Pebble Grey  128 GB),Redmi,1927739720,Redmi Note 9 ,https://www.flipkart.com,186523280,186523280,186523280,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP Rear Camera,5020 mAh Battery,MediaTek Helio G85 Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,-982770403,16284,13353,16499,17082020,https://www.flipkart.com\/redmi-note-9-pebble-grey-128-gb/p/itm12201c2ee63e5?pid=MOBFU3ZFTEA5EWEV&lid=LSTMOBFU3ZFTEA5EWEV90EVRI&marketplace=FLIPKART&srno=b_1_3&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=e1d5deb0-799f-45ac-8f47-ac84b288a5e9.MOBFU3ZFTEA5EWEV.SEARCH&ssid=u756g9hc740000001597649594420,1,1,26,0.5752944102209044,43,773583,,,
